url,player_name,player_games_played,player_games_started,player_minutes_per_game,player_points_per_game,player_offensive_rebounds__per_game,player_defensive_rebounds_per_game,player_rebounds_per_game,player_assists_per_game,player_steals_per_game,player_blocks_per_game,player_turnovers_per_game,player_fouls_per_game,player_assist_to_turnover_ratio,team,season_type,season_year,player_id,inferred_position,pts_per_36,ast_per_36,reb_per_36,scoring_impact,playmaking_impact,defensive_impact,availability_score,overall_impact,efficiency_metric,next_player_points_per_game,predicted_player_points_per_game,next_player_assists_per_game,predicted_player_assists_per_game,next_player_rebounds_per_game,predicted_player_rebounds_per_game,is_shooter,is_defender,is_playmaker
https://www.espn.com/nba/player/stats/_/id/5041939/cooper-flagg,Cooper Flagg,33,33,34.6,19.4,1.2,5.2,6.4,4.0,1.2,0.8,2.2,2.3,1.8,DAL,Not clear,2025-26,,PG,20.18497109826589,4.161849710982659,6.658959537572254,44.53484802922472,18.423509745159716,46.70050761421319,39.50617283950617,37.29125955702595,63.69710467706013,,18.644165029390887,,3.5019164754487946,,7.316181799546455,True,True,True
https://www.espn.com/nba/player/stats/_/id/4869780/derik-queen,Derik Queen,34,22,25.8,13.3,1.6,5.4,7.0,4.0,1.0,0.8,2.4,3.2,1.7,NO,Not clear,2025-26,,SG,18.558139534883722,5.5813953488372094,9.767441860465116,30.386718644979165,20.07672726452997,45.68527918781725,40.74074074074074,34.22236645951678,51.00222717149221,,15.738312698385899,,5.208136253918778,,7.316181799546455,True,True,True
https://www.espn.com/nba/player/stats/_/id/4897262/will-richard,Will Richard,28,12,19.4,8.1,1.0,1.8,2.8,1.1,1.1,0.1,0.7,2.0,1.6,GS,Not clear,2025-26,,SF,15.030927835051546,2.041237113402062,5.195876288659794,19.95692747750432,6.163796457783702,21.319796954314718,33.33333333333333,20.193463555734017,27.394209354120264,,7.867707119111203,,0.8698546773764949,,3.428557372021893,False,False,False
https://www.espn.com/nba/player/stats/_/id/4898371/maxime-raynaud,Maxime Raynaud,25,11,22.2,10.6,1.9,4.4,6.3,1.0,0.4,0.6,1.1,2.6,0.9,SAC,Not clear,2025-26,,PF,17.18918918918919,1.6216216216216217,10.216216216216216,24.9657241056085,4.088869479997147,32.48730964467005,29.629629629629626,22.792883214976328,39.64365256124721,,14.220770588778803,,1.1379071870899766,,4.351498775542627,True,True,False
https://www.espn.com/nba/player/stats/_/id/4576060/ryan-kalkbrenner,Ryan Kalkbrenner,26,25,25.6,8.7,2.6,3.8,6.4,0.6,0.7,1.8,1.2,1.8,0.5,CHA,Not clear,2025-26,,C,12.234374999999998,0.8437499999999999,9.0,19.897687861271674,1.8546178489456506,44.670050761421315,30.864197530864196,24.32163850062571,34.52115812917595,,8.486187201738835,,0.7669637392670847,,5.908234976622492,False,True,False
