url,player_name,player_games_played,player_games_started,player_minutes_per_game,player_points_per_game,player_offensive_rebounds__per_game,player_defensive_rebounds_per_game,player_rebounds_per_game,player_assists_per_game,player_steals_per_game,player_blocks_per_game,player_turnovers_per_game,player_fouls_per_game,player_assist_to_turnover_ratio,team,season_type,season_year,player_id,inferred_position,pts_per_36,ast_per_36,reb_per_36,scoring_impact,playmaking_impact,defensive_impact,availability_score,overall_impact,efficiency_metric,next_player_points_per_game,predicted_player_points_per_game,next_player_assists_per_game,predicted_player_assists_per_game,next_player_rebounds_per_game,predicted_player_rebounds_per_game
https://www.espn.com/nba/player/_/id/716/larry-robinson,Larry Robinson,24,0,7.1,2.3,0.6,0.3,1.0,0.5,0.4,0.0,0.7,1.0,0.7,GS,Regular season,1991,,SF,11.661971830985916,2.535211267605634,5.070422535211268,11.414925778175798,4.678438745250724,5.583756345177664,28.39506172839506,12.518045649249812,9.131403118040089,2.3,,0.5,,1.0,
https://www.espn.com/nba/player/stats/_/id/240/danny-ferry,Danny Ferry,81,2,20.5,8.6,1.2,2.3,3.5,1.8,0.5,0.3,1.5,2.8,1.2,CLE,Not clear,1991,,SG,15.102439024390243,3.1609756097560977,6.146341463414634,20.761407960900417,8.628088602979785,19.796954314720807,98.76543209876543,36.98797074434161,29.84409799554566,8.6,,1.8,,3.5,
https://www.espn.com/nba/player/_/id/156/derrick-coleman?year=2002-03&team=PHI,Derrick Coleman,74,68,35.2,18.4,3.6,6.6,10.3,2.2,1.0,1.3,2.9,2.9,0.8,NJ,Not clear,1991,,C,18.818181818181813,2.25,10.534090909090908,42.36286565072692,6.502310447450982,56.85279187817258,90.12345679012346,48.96035619161849,64.5879732739421,18.4,,2.2,,10.3,
https://www.espn.com/nba/player/_/id/92/terrell-brandon?year=2001-02&team=MIN,Terrell Brandon,82,9,19.6,7.4,0.6,1.4,2.0,3.9,1.0,0.3,1.7,1.3,2.3,CLE,Not clear,1992,,SG,13.591836734693876,7.163265306122448,3.6734693877551017,18.1596948606032,26.160473703615573,20.30456852791878,100.0,41.156184273034384,28.062360801781743,7.4,,3.9,,2.0,
https://www.espn.com/nba/player/_/id/651/elliot-perry,Elliot Perry,40,0,9.3,2.8,0.3,0.5,0.8,1.6,0.6,0.1,0.9,0.7,1.8,CHA,Regular season,1992,,SF,10.838709677419352,6.193548387096774,3.096774193548387,11.027708372179749,14.712974681514057,9.64467005076142,48.148148148148145,20.883375313150843,11.804008908685967,2.8,,1.6,,0.8,
https://www.espn.com/nba/player/_/id/21/greg-anthony,Greg Anthony,82,1,18.4,5.5,0.4,1.3,1.7,3.8,0.7,0.1,1.2,2.1,3.2,NY,Not clear,1992,,SG,10.760869565217392,7.434782608695652,3.3260869565217392,13.852056630644217,31.77340640200812,14.720812182741113,100.0,40.086568803848365,24.05345211581292,5.5,,3.8,,1.7,
https://www.espn.com/nba/player/_/id/98/randy-brown?year=2001-02&team=BOS,Randy Brown,56,0,9.6,3.4,0.5,0.8,1.2,1.1,0.6,0.2,0.8,1.2,1.4,SAC,Not clear,1992,,SF,12.75,4.125,4.5,13.04971098265896,9.185932340351574,12.18274111675127,67.90123456790124,25.579904751915763,13.140311804008908,,,,,,
https://www.espn.com/nba/player/stats/_/id/628/robert-pack,Robert Pack,72,0,12.4,4.6,0.4,0.9,1.3,1.9,0.6,0.1,1.3,1.4,1.5,POR,Not clear,1992,,SF,13.354838709677418,5.516129032258064,3.774193548387097,14.549369134191062,13.565877359395156,11.675126903553297,87.65432098765432,31.86117359619846,16.703786191536746,4.6,,1.9,,1.3,
https://www.espn.com/nba/player/_/id/1036/victor-alexander?year=2001-02&team=DET,Victor Alexander,80,28,16.9,7.4,1.3,2.9,4.2,0.4,0.6,0.8,1.1,2.2,0.4,GS,Not clear,1992,,PF,15.763313609467458,0.8520710059171599,8.946745562130179,19.398054976000733,1.6410972257699183,28.934010152284255,97.53086419753086,36.87600663789644,26.503340757238313,7.4,,0.4,,4.2,
https://www.espn.com/nba/player/_/id/28/isaac-austin?year=2001-02&team=MEM,Isaac Austin,31,0,3.6,2.0,0.4,0.8,1.1,0.2,0.1,0.1,0.3,0.6,0.7,UTAH,Not clear,1992,,SF,20.0,2.0,11.0,18.77456647398844,3.470060937043667,6.091370558375635,37.03703703703704,16.343258751611195,8.908685968819599,2.0,,0.2,,1.1,
